JOB N;Submit Time;Wait Time;Run Time;Number of Allocated Processors;Average CPU Time Used;Used Memory;Requested Number of Processors;Requested Time;Requested Memory;Status;User ID;Group ID;Executable (Application) Number;Queue Number; Partition Number;Preceding Job Number;Think Time from Preceding Job;Dia de Semana;Dia;Mês;Horas;Minutos;Segundos
670;184502;-1;0;128;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;Dom;3;Out;3;15;5
671;185400;-1;0;128;-1;-1;-1;-1;-1;-1;18;1;-1;-1;-1;-1;-1;Dom;3;Out;3;30;3
672;187722;-1;70;128;-1;-1;-1;-1;-1;-1;18;1;-1;-1;-1;-1;-1;Dom;3;Out;4;8;45
673;187796;-1;641;128;-1;-1;-1;-1;-1;-1;1;1;-1;-1;-1;-1;-1;Dom;3;Out;4;9;59
739;204541;-1;78;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;Dom;3;Out;8;49;4
740;204621;-1;84;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;Dom;3;Out;8;50;24
741;204707;-1;91;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;Dom;3;Out;8;51;50
744;204799;-1;84;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;Dom;3;Out;8;53;22
746;204885;-1;89;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;Dom;3;Out;8;54;48
748;204976;-1;82;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;Dom;3;Out;8;56;19
750;205059;-1;103;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;Dom;3;Out;8;57;42
751;205165;-1;102;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;Dom;3;Out;8;59;28
752;205269;-1;102;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;Dom;3;Out;9;1;12
753;205373;-1;103;32;-1;-1;-1;-1;-1;-1;1;1;22;-1;-1;-1;-1;Dom;3;Out;9;2;56
755;205499;-1;11;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;Dom;3;Out;9;5;2
770;209027;-1;196;16;-1;-1;-1;-1;-1;-1;8;1;8;-1;-1;-1;-1;Dom;3;Out;10;3;50
772;209381;-1;2429;16;-1;-1;-1;-1;-1;-1;8;1;8;-1;-1;-1;-1;Dom;3;Out;10;9;44
878;233469;-1;134;1;-1;-1;-1;-1;-1;-1;19;1;23;-1;-1;-1;-1;Dom;3;Out;16;51;12
886;234787;-1;135;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;3;Out;17;13;10
887;234924;-1;17;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Dom;3;Out;17;15;27
889;235535;-1;247;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;3;Out;17;25;38
891;235949;-1;185;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;3;Out;17;32;32
898;237093;-1;153;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;3;Out;17;51;36
900;237247;-1;14;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Dom;3;Out;17;54;10
901;237286;-1;19;1;-1;-1;-1;-1;-1;-1;4;1;2;-1;-1;-1;-1;Dom;3;Out;17;54;49
907;237802;-1;143;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;3;Out;18;3;25
908;237900;-1;14;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;Dom;3;Out;18;5;3
909;237947;-1;20;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Dom;3;Out;18;5;50
910;237950;-1;9;1;-1;-1;-1;-1;-1;-1;4;1;2;-1;-1;-1;-1;Dom;3;Out;18;5;53
919;239820;-1;141;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;3;Out;18;37;3
920;239963;-1;17;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Dom;3;Out;18;39;26
921;240036;-1;152;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;3;Out;18;40;39
922;240190;-1;19;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Dom;3;Out;18;43;13
924;240319;-1;252;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;3;Out;18;45;22
931;241575;-1;208;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;3;Out;19;6;18
933;241854;-1;235;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;3;Out;19;10;57
938;242281;-1;172;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;3;Out;19;18;4
942;243491;-1;297;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Dom;3;Out;19;38;14
950;244806;-1;9089;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;Dom;3;Out;20;0;9
998;253899;-1;3037;128;-1;-1;-1;-1;-1;-1;18;1;-1;-1;-1;-1;-1;Dom;3;Out;22;31;42
999;256940;-1;9764;128;-1;-1;-1;-1;-1;-1;2;1;-1;-1;-1;-1;-1;Dom;3;Out;23;22;23
1000;266709;-1;9141;32;-1;-1;-1;-1;-1;-1;4;1;-1;-1;-1;-1;-1;Seg;4;Out;2;5;12
1001;266712;-1;1465;16;-1;-1;-1;-1;-1;-1;8;1;-1;-1;-1;-1;-1;Seg;4;Out;2;5;15
1025;271998;-1;8;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;3;33;21
1026;272013;-1;5;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;3;33;36
1027;272022;-1;5;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;3;33;45
1028;272030;-1;8;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;3;33;53
1033;272285;-1;304;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;3;38;8
1042;274132;-1;8;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;4;8;55
1044;274279;-1;9;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;4;11;22
1045;274462;-1;7;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;4;14;25
1046;274564;-1;6;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;4;16;7
1047;274676;-1;11;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;4;17;59
1050;275093;-1;15;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;4;24;56
1053;275186;-1;9;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;4;26;29
1057;275933;-1;11;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;4;38;56
1059;276247;-1;15;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;4;44;10
1064;276685;-1;10;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;4;51;28
1066;276930;-1;7;2;-1;-1;-1;-1;-1;-1;20;1;24;-1;-1;-1;-1;Seg;4;Out;4;55;33
1081;279644;-1;7;1;-1;-1;-1;-1;-1;-1;4;1;2;-1;-1;-1;-1;Seg;4;Out;5;40;47
1087;280995;-1;270;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Seg;4;Out;6;3;18
1090;281267;-1;17;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;6;7;50
1091;281405;-1;1248;32;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Seg;4;Out;6;10;8
1099;282654;-1;21;32;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;6;30;57
1100;282758;-1;4654;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Seg;4;Out;6;32;41
1102;283065;-1;21;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;6;37;48
1103;283113;-1;20;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;6;38;36
1104;283191;-1;56;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;6;39;54
1105;283435;-1;46;2;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;6;43;58
1107;283540;-1;3;1;-1;-1;-1;-1;-1;-1;5;2;12;-1;-1;-1;-1;Seg;4;Out;6;45;43
1108;283678;-1;23;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;6;48;1
1109;283721;-1;227;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;6;48;44
1116;284742;-1;38;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;7;5;45
1117;284828;-1;21;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;7;7;11
1121;285276;-1;192;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;7;14;39
1127;286695;-1;280;1;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;Seg;4;Out;7;38;18
1133;287317;-1;11;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;7;48;40
1134;287469;-1;814;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Seg;4;Out;7;51;12
1135;287715;-1;24;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;7;55;18
1136;288141;-1;908;16;-1;-1;-1;-1;-1;-1;21;1;-1;-1;-1;-1;-1;Seg;4;Out;8;2;24
1137;288399;-1;45;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;8;6;42
1138;288452;-1;8666;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Seg;4;Out;8;7;35
1139;288479;-1;30;1;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;8;8;2
1140;290368;-1;4;1;-1;-1;-1;-1;-1;-1;2;1;9;-1;-1;-1;-1;Seg;4;Out;8;39;31
1141;290405;-1;2;1;-1;-1;-1;-1;-1;-1;2;1;9;-1;-1;-1;-1;Seg;4;Out;8;40;8
1144;291911;-1;13;1;-1;-1;-1;-1;-1;-1;9;2;9;-1;-1;-1;-1;Seg;4;Out;9;5;14
1147;292776;-1;0;16;-1;-1;-1;-1;-1;-1;8;1;8;-1;-1;-1;-1;Seg;4;Out;9;19;39
1150;292914;-1;450;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;Seg;4;Out;9;21;57
1156;293478;-1;251;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;Seg;4;Out;9;31;21
1159;294245;-1;177;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;Seg;4;Out;9;44;8
1167;294976;-1;200;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;Seg;4;Out;9;56;19
1169;295588;-1;20;1;-1;-1;-1;-1;-1;-1;22;1;25;-1;-1;-1;-1;Seg;4;Out;10;6;31
1176;296581;-1;29;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Seg;4;Out;10;23;4
1177;296629;-1;1102;1;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;Seg;4;Out;10;23;52
1179;297123;-1;281;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;10;32;6
1181;297211;-1;43;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;Seg;4;Out;10;33;34
1183;297331;-1;24;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;Seg;4;Out;10;35;34
1185;297408;-1;103;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;10;36;51
1190;297588;-1;24;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Seg;4;Out;10;39;51
1191;297648;-1;24;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;Seg;4;Out;10;40;51
1192;297729;-1;0;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;10;42;12
1193;297859;-1;25;4;-1;-1;-1;-1;-1;-1;22;1;25;-1;-1;-1;-1;Seg;4;Out;10;44;22
1199;299481;-1;179;128;-1;-1;-1;-1;-1;-1;14;2;26;-1;-1;-1;-1;Seg;4;Out;11;11;24
1201;299684;-1;24;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;11;14;47
1202;299687;-1;4;1;-1;-1;-1;-1;-1;-1;14;2;1;-1;-1;-1;-1;Seg;4;Out;11;14;50
1203;299745;-1;4354;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Seg;4;Out;11;15;48
1204;299753;-1;11;4;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;11;15;56
1205;299780;-1;14;8;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;11;16;23
1206;299858;-1;18;16;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;11;17;41
1207;299958;-1;5;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;Seg;4;Out;11;19;21
1208;300099;-1;8;1;-1;-1;-1;-1;-1;-1;5;2;12;-1;-1;-1;-1;Seg;4;Out;11;21;42
1210;300330;-1;116;32;-1;-1;-1;-1;-1;-1;10;1;10;-1;-1;-1;-1;Seg;4;Out;11;25;33
1211;300458;-1;4464;32;-1;-1;-1;-1;-1;-1;10;1;10;-1;-1;-1;-1;Seg;4;Out;11;27;41
1213;300919;-1;110;32;-1;-1;-1;-1;-1;-1;14;2;26;-1;-1;-1;-1;Seg;4;Out;11;35;22
1215;301147;-1;89;32;-1;-1;-1;-1;-1;-1;14;2;26;-1;-1;-1;-1;Seg;4;Out;11;39;10
1216;301261;-1;10;4;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;11;41;4
1217;301298;-1;10;8;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;11;41;41
1218;301324;-1;6;1;-1;-1;-1;-1;-1;-1;5;2;9;-1;-1;-1;-1;Seg;4;Out;11;42;7
1219;301384;-1;11;8;-1;-1;-1;-1;-1;-1;5;2;5;-1;-1;-1;-1;Seg;4;Out;11;43;7
1221;301742;-1;40;8;-1;-1;-1;-1;-1;-1;5;2;11;-1;-1;-1;-1;Seg;4;Out;11;49;5
1222;301838;-1;24;2;-1;-1;-1;-1;-1;-1;23;1;27;-1;-1;-1;-1;Seg;4;Out;11;50;41
1223;301877;-1;7;1;-1;-1;-1;-1;-1;-1;5;2;12;-1;-1;-1;-1;Seg;4;Out;11;51;20
1224;301989;-1;24;2;-1;-1;-1;-1;-1;-1;23;1;27;-1;-1;-1;-1;Seg;4;Out;11;53;12
1226;302244;-1;213;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;Seg;4;Out;11;57;27
1227;302686;-1;1599;32;-1;-1;-1;-1;-1;-1;21;1;-1;-1;-1;-1;-1;Seg;4;Out;12;4;49
1228;304107;-1;22;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;12;28;30
1229;304161;-1;212;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;Seg;4;Out;12;29;24
1235;305127;-1;29;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Seg;4;Out;12;45;30
1236;305146;-1;227;32;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;Seg;4;Out;12;45;49
1241;305375;-1;24;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Seg;4;Out;12;49;38
1242;305416;-1;110;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Seg;4;Out;12;50;19
1243;305439;-1;2487;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Seg;4;Out;12;50;42
1245;306073;-1;21;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;13;1;16
1246;306123;-1;341;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Seg;4;Out;13;2;6
1253;306807;-1;3;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;Seg;4;Out;13;13;30
1254;306911;-1;65;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;Seg;4;Out;13;15;14
1255;306992;-1;5;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;Seg;4;Out;13;16;35
1256;307072;-1;58;8;-1;-1;-1;-1;-1;-1;24;1;29;-1;-1;-1;-1;Seg;4;Out;13;17;55
1257;307092;-1;7;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;Seg;4;Out;13;18;15
1258;307123;-1;160;1;-1;-1;-1;-1;-1;-1;22;1;30;-1;-1;-1;-1;Seg;4;Out;13;18;46
1260;307273;-1;3;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;Seg;4;Out;13;21;16
1261;307319;-1;10;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;Seg;4;Out;13;22;2
1262;307335;-1;32;1;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;Seg;4;Out;13;22;18
1263;307372;-1;21;2;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;Seg;4;Out;13;22;55
1264;307403;-1;194;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Seg;4;Out;13;23;26
1265;307406;-1;78;16;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;Seg;4;Out;13;23;29
1266;307432;-1;28;8;-1;-1;-1;-1;-1;-1;24;1;29;-1;-1;-1;-1;Seg;4;Out;13;23;55
1267;307474;-1;37;8;-1;-1;-1;-1;-1;-1;24;1;29;-1;-1;-1;-1;Seg;4;Out;13;24;37
1268;307511;-1;121;32;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;Seg;4;Out;13;25;14
1269;307572;-1;64;8;-1;-1;-1;-1;-1;-1;24;1;29;-1;-1;-1;-1;Seg;4;Out;13;26;15
1270;307579;-1;173;64;-1;-1;-1;-1;-1;-1;12;2;31;-1;-1;-1;-1;Seg;4;Out;13;26;22
1271;307662;-1;183;1;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;Seg;4;Out;13;27;45
1273;307750;-1;43;32;-1;-1;-1;-1;-1;-1;20;1;28;-1;-1;-1;-1;Seg;4;Out;13;29;13
1274;307963;-1;181;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Seg;4;Out;13;32;46
1275;307984;-1;162;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Seg;4;Out;13;33;7
1277;308071;-1;236;2;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;Seg;4;Out;13;34;34
1280;308184;-1;27;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;Seg;4;Out;13;36;27
1281;308229;-1;40;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;Seg;4;Out;13;37;12
1284;308464;-1;217;4;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;Seg;4;Out;13;41;7
1286;308847;-1;248;8;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;Seg;4;Out;13;47;30
1295;310903;-1;28;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Seg;4;Out;14;21;46
1302;311601;-1;179;1;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;Seg;4;Out;14;33;24
1303;311872;-1;275;2;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;Seg;4;Out;14;37;55
1304;311908;-1;282;4;-1;-1;-1;-1;-1;-1;22;1;33;-1;-1;-1;-1;Seg;4;Out;14;38;31
1306;312238;-1;270;8;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;Seg;4;Out;14;44;1
1307;312326;-1;347;16;-1;-1;-1;-1;-1;-1;22;1;33;-1;-1;-1;-1;Seg;4;Out;14;45;29
1309;312472;-1;239;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Seg;4;Out;14;47;55
1311;312494;-1;219;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Seg;4;Out;14;48;17
1314;312619;-1;453;32;-1;-1;-1;-1;-1;-1;22;1;32;-1;-1;-1;-1;Seg;4;Out;14;50;22
1316;312858;-1;9005;8;-1;-1;-1;-1;-1;-1;22;1;33;-1;-1;-1;-1;Seg;4;Out;14;54;21
1319;313844;-1;31;1;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;Seg;4;Out;15;10;47
1320;313898;-1;298;16;-1;-1;-1;-1;-1;-1;25;1;35;-1;-1;-1;-1;Seg;4;Out;15;11;41
1321;313938;-1;23;2;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;Seg;4;Out;15;12;21
1323;313950;-1;43;1;-1;-1;-1;-1;-1;-1;15;1;12;-1;-1;-1;-1;Seg;4;Out;15;12;33
1324;313997;-1;29;4;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;Seg;4;Out;15;13;20
1327;314072;-1;706;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Seg;4;Out;15;14;35
1328;314079;-1;22;8;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;Seg;4;Out;15;14;42
1329;314101;-1;679;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Seg;4;Out;15;15;4
1331;314152;-1;28;16;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;Seg;4;Out;15;15;55
1332;314161;-1;8;1;-1;-1;-1;-1;-1;-1;13;1;36;-1;-1;-1;-1;Seg;4;Out;15;16;4
1333;314209;-1;31;1;-1;-1;-1;-1;-1;-1;13;1;36;-1;-1;-1;-1;Seg;4;Out;15;16;52
1334;314255;-1;37;16;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;Seg;4;Out;15;17;38
1336;314336;-1;25;32;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;Seg;4;Out;15;18;59
1338;314993;-1;35;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;Seg;4;Out;15;29;56
1339;315069;-1;42;1;-1;-1;-1;-1;-1;-1;15;1;9;-1;-1;-1;-1;Seg;4;Out;15;31;12
1341;315206;-1;617;4;-1;-1;-1;-1;-1;-1;15;1;19;-1;-1;-1;-1;Seg;4;Out;15;33;29
1342;315227;-1;598;2;-1;-1;-1;-1;-1;-1;15;1;20;-1;-1;-1;-1;Seg;4;Out;15;33;50
1348;315975;-1;217;32;-1;-1;-1;-1;-1;-1;12;2;14;-1;-1;-1;-1;Seg;4;Out;15;46;18
1350;316474;-1;237;64;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;Seg;4;Out;15;54;37
1351;316747;-1;236;64;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;Seg;4;Out;15;59;10
1352;317827;-1;29;1;-1;-1;-1;-1;-1;-1;22;1;34;-1;-1;-1;-1;Seg;4;Out;16;17;10
1353;318250;-1;225;64;-1;-1;-1;-1;-1;-1;16;2;21;-1;-1;-1;-1;Seg;4;Out;16;24;13
1354;319254;-1;9;1;-1;-1;-1;-1;-1;-1;7;1;9;-1;-1;-1;-1;Seg;4;Out;16;40;57
1355;319284;-1;107;4;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Seg;4;Out;16;41;27
1356;319404;-1;1001;1;-1;-1;-1;-1;-1;-1;6;1;6;-1;-1;-1;-1;Seg;4;Out;16;43;27
1357;319586;-1;2926;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Seg;4;Out;16;46;29
1358;320276;-1;31;2;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Seg;4;Out;16;57;59
1359;320363;-1;18;2;-1;-1;-1;-1;-1;-1;7;1;7;-1;-1;-1;-1;Seg;4;Out;16;59;26
1360;320420;-1;12;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;17;0;23
1361;320751;-1;13;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;17;5;54
1362;322153;-1;13;2;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Seg;4;Out;17;29;16
1363;322260;-1;32;2;-1;-1;-1;-1;-1;-1;7;1;7;-1;-1;-1;-1;Seg;4;Out;17;31;3
1364;322293;-1;11;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;17;31;36
1365;322310;-1;19;2;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Seg;4;Out;17;31;53
1366;322412;-1;4;1;-1;-1;-1;-1;-1;-1;7;1;9;-1;-1;-1;-1;Seg;4;Out;17;33;35
1367;322514;-1;11;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;17;35;17
1368;322556;-1;1527;64;-1;-1;-1;-1;-1;-1;4;1;3;-1;-1;-1;-1;Seg;4;Out;17;35;59
1369;322736;-1;8;1;-1;-1;-1;-1;-1;-1;7;1;9;-1;-1;-1;-1;Seg;4;Out;17;38;59
1370;322745;-1;30;2;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Seg;4;Out;17;39;8
1371;322801;-1;16;2;-1;-1;-1;-1;-1;-1;7;1;7;-1;-1;-1;-1;Seg;4;Out;17;40;4
1372;322912;-1;38;2;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Seg;4;Out;17;41;55
1373;323478;-1;14;2;-1;-1;-1;-1;-1;-1;7;1;37;-1;-1;-1;-1;Seg;4;Out;17;51;21
1374;323510;-1;20;2;-1;-1;-1;-1;-1;-1;7;1;7;-1;-1;-1;-1;Seg;4;Out;17;51;53
1375;324063;-1;5;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;18;1;6
1376;324084;-1;10;1;-1;-1;-1;-1;-1;-1;4;1;4;-1;-1;-1;-1;Seg;4;Out;18;1;27
1377;324147;-1;16;2;-1;-1;-1;-1;-1;-1;7;1;7;-1;-1;-1;-1;Seg;4;Out;18;2;30
